Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
TCEB3	6924	5.70613103555542	5.95778647146862	5.53692198292888	5.66998030351296	5.85189705167434	5.42887210753783
LYPLA2	11313	2.20439665466513	2.92026136519029	3.3635857343891	3.3601629058611	2.74750173979235	2.20439665466513
CLCN6	1185	6.35453214846419	5.93049425597359	5.3990606424167	5.75642019879956	5.91685129535915	6.57504260082137
MRC2	9902	7.46715990851783	7.05515826796425	7.55479507792264	7.19308502124709	8.14339403112747	5.85948461183754
SLC6A7	6534	2.20439665466513	2.92026136519029	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
TSPAN9	10867	6.06680805599122	5.48049183109682	5.53692198292888	4.84577531680042	6.08158347304744	5.49041958152083
BTBD7	55727	3.05210379871314	3.20690805475602	2.20439665466513	2.20439665466513	3.6839239310241	3.59756164266865
APBA3	9546	5.31459279147373	4.98697671387641	5.5036976876846	5.42755789965926	4.88995052000503	4.80506537675542
MKS1	54903	5.6597737706608	5.55419499486714	5.77791865350828	5.75642019879956	5.85189705167434	6.0544778819978
ABHD5	51099	4.47112237825734	4.46974039200569	4.65036661687313	3.3601629058611	4.16571169236674	4.02397691051039
KAL1	3730	3.23553357106303	3.42072466449342	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
AKAP8L	26993	6.93113654078733	7.71073811767008	7.61766818173954	8.04097988851545	7.02234135257422	8.15899411639952
MBTD1	54799	3.63459467899756	4.10871389215343	3.53188173718512	3.03227131852234	4.046468860313	4.40700724148386
UTP18	51096	6.24939845546879	6.11141494989517	6.48458512464564	6.1873688253119	5.88474417207043	5.71288615645344
RNF216	54476	5.58726751143169	5.84533587391493	6.00770977159793	6.0576545768845	6.36314823664254	6.64378215686047
TTC19	54902	5.9371610357541	5.13973224074971	5.24622565886342	5.83790475916426	5.90088811894655	5.76344969507477
PTBP1	5725	7.41962253737789	7.18728342272914	7.33851700568566	7.09763092690668	7.63507965208007	7.50617226434751
DPF1	8193	3.73973916802447	3.59624948756068	3.67675151376175	3.3601629058611	3.49874688560142	3.29947951962511
SYT7	9066	3.51823093553456	2.20439665466513	2.88546166182359	3.3601629058611	2.74750173979235	2.20439665466513
LARS2	23395	5.61185064210469	5.1871393251837	4.82520531935446	4.7630034293641	5.69391423632966	5.68691319428642
PIK3C2A	5286	5.34436010109702	6.13548760464533	5.43480894696802	5.95200636933928	5.97897527415278	5.66045622267495
PLAUR	5329	5.51084830543357	6.58290712923761	5.24622565886342	5.2592057178579	6.00905173440343	4.70281611087749
ANLN	54443	6.45247949320098	6.85288600877853	6.58257540868519	5.75642019879956	7.30180607258575	6.72215033209988
WIZ	58525	3.38715415283304	2.92026136519029	3.80485336382535	3.3601629058611	3.27247250464334	4.11040717257858
RABGAP1	23637	5.9564186386793	5.90266960242303	5.0282274096394	6.02329968962091	6.13707005009247	6.13327119327756
DCN	1634	9.15283909797607	8.55136907461162	8.96852201853897	8.51704739670645	8.09189019659988	7.3257566845612
QPCTL	54814	5.15546802286127	4.38846350842153	4.82520531935446	4.7630034293641	4.16571169236674	4.70281611087749
PPP5C	5536	7.01583442090718	6.70027675593315	7.39346136608036	7.04742031205735	7.14880600192293	7.17619095212537
CEP68	23177	4.15810203211784	3.88014039241458	4.12224844642155	4.1170291283317	4.046468860313	3.29947951962511
MAP4K3	8491	6.65404737039637	6.45508368784843	6.24608168183435	6.49327534573386	6.69376728018924	7.02994011126749
TYROBP	7305	6.24939845546879	8.26665574441139	6.70362338864907	7.96193401387608	6.49620897276171	4.75490080082751
TMEM159	57146	4.007621593684	3.74704194778429	3.3635857343891	3.60269483174414	3.49874688560142	3.59756164266865
GABRA3	2556	2.20439665466513	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.20439665466513
BRCA1	672	4.89688572591109	5.13973224074971	5.20526562128656	5.06782389947349	5.38382681097436	5.26209586377091
ERCC1	2067	8.11310941518117	7.86927592277628	8.61899565814888	7.897310302604	7.44010189824494	7.81074587468888
CD22	933	5.08637084531803	6.39661307017166	5.56938378383519	6.65867630301212	5.71236011927233	6.69649958764777
SEMA3B	7869	7.85182532696459	9.53595338609123	8.03533917657449	9.5297255511866	9.15217449379924	10.1885843797058
MBTPS2	51360	4.007621593684	3.88014039241458	4.12224844642155	4.1170291283317	4.75135625847034	4.11040717257858
PRICKLE3	4007	4.007621593684	3.74704194778429	4.02536812991994	3.60269483174414	3.6839239310241	4.3390039518872
LTF	4057	4.62843811997225	4.3018041566118	4.98020394627829	5.13457782356028	4.16571169236674	4.53329991914593
EXTL3	2137	3.38715415283304	3.20690805475602	2.88546166182359	2.20439665466513	2.96805980835339	2.84661518011193
ELOVL5	60481	6.13593076799508	5.98456645712755	5.66253089951259	5.62470307807688	6.49620897276171	6.13327119327756
ALOX5	240	4.72392919687724	5.93049425597359	5.24622565886342	4.92383076462322	4.98542551217554	3.45950805503529
KDM5D	8284	7.07842803547762	7.12872516175755	6.80177249706607	6.97762590528062	7.22095404172253	8.14012069787581
CALCOCO1	57658	6.23372912677588	6.11141494989517	5.85870316128015	6.49327534573386	6.06736868801564	6.5465982532246
UBR7	55148	5.18877368017296	5.03978494637815	4.76938601722193	4.84577531680042	4.51265266018137	4.53329991914593
MAP4K5	11183	7.16337444020604	7.75009702354499	7.32915233966077	7.29699562105032	7.59122816119719	8.0770180285328
EHD3	30845	3.05210379871314	2.92026136519029	2.20439665466513	3.3601629058611	2.96805980835339	2.20439665466513
PSMC4	5704	7.66065381848021	7.69468859765773	8.26374903561687	7.90672151897291	7.6776361266796	7.81074587468888
MAN2B2	23324	5.70613103555542	5.03978494637815	4.76938601722193	5.19828022818515	5.63709336755001	5.57798866092408
CLDN11	5010	2.20439665466513	2.92026136519029	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
SLC25A39	51629	8.06096866866076	8.478272767559	8.64185330341504	8.81563714578846	8.01285900069166	8.50344655257445
MVP	9961	7.99765449932818	7.60307163208778	7.37537844810524	7.8590387413914	7.47805806090713	7.30046631399582
NUB1	51667	7.12152772859013	6.39661307017166	6.41533211941742	6.70263472232558	6.70296651369849	6.63029490461444
PGM3	5238	5.284180898365	5.51782364664395	6.03109893117072	5.37364893031394	5.91685129535915	5.33119808663054
RWDD2A	112611	2.8080630133522	2.20439665466513	2.20439665466513	3.03227131852234	2.74750173979235	2.20439665466513
CLK1	1195	8.02965909830985	8.63781919012285	8.439293241144	8.61787757021867	7.44010189824494	8.48486927238984
POLR3B	55703	4.35480818309552	4.75282804137988	4.51981256494868	3.60269483174414	5.04559724251255	5.22622435265562
ANGEL1	23357	4.67702660741087	5.0906562124717	4.76938601722193	4.67487247627882	5.21190434522838	5.15159782720817
RNF14	9604	5.48442916037028	4.87488836546059	4.93045196190427	4.36931867120386	4.92251584091752	4.90019129395016
DNASE1L1	1774	5.40206887688808	5.65801867313642	5.286021906392	5.87696236794172	5.65628757903687	5.66045622267495
DDX11	1663	6.5817344914951	6.39661307017166	6.41533211941742	6.5181029503981	6.53795492417434	7.53536599454977
HEBP1	50865	6.15270173018355	5.81577978561091	5.74993812045115	6.09120285166963	5.97897527415278	5.92748696808614
GPRC5A	9052	3.51823093553456	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
MAMLD1	10046	3.23553357106303	2.20439665466513	2.20439665466513	3.03227131852234	3.27247250464334	2.20439665466513
CD6	923	3.38715415283304	2.20439665466513	3.53188173718512	3.96901012906246	3.27247250464334	2.20439665466513
TACC3	10460	5.91763988776829	6.71628772243421	6.95585550382522	6.56650592722335	6.32786031019318	6.39525158928983
UFL1	23376	5.40206887688808	5.58965494595948	5.24622565886342	5.47948135335565	5.65628757903687	5.36451490855168
POLA2	23649	6.20186645810342	6.06201851461783	6.48458512464564	5.75642019879956	6.33971973818542	6.36296726265383
ZC3H3	23144	5.05049130475146	4.87488836546059	5.77791865350828	5.47948135335565	5.33681572621547	5.22622435265562
CAPN1	823	8.30837522508865	8.0441089566246	8.27841178608721	8.17162178208626	8.17012857488014	8.65736499579089
ACPP	55	2.8080630133522	3.42072466449342	3.67675151376175	3.3601629058611	4.046468860313	3.83020558594204
MDH1	4190	8.84647285558906	8.71540900462391	9.07872012963045	8.62928952183644	8.38220174213022	9.01415270782477
SLC30A9	10463	7.58264947762695	6.71628772243421	6.9436272383205	6.61333032892954	7.50981454426906	7.53536599454977
MTMR11	10903	4.67702660741087	5.32042215366359	4.82520531935446	4.36931867120386	5.36051762694468	6.13327119327756
COX15	1355	4.08513567188356	4.61872500904055	4.02536812991994	4.1170291283317	4.37510711830511	3.83020558594204
CCDC88C	440193	3.63459467899756	4.61872500904055	3.15902538125815	4.1170291283317	3.49874688560142	3.29947951962511
YAF2	10138	3.92486093503743	3.74704194778429	3.53188173718512	3.03227131852234	3.49874688560142	3.10543261539053
WAS	7454	4.62843811997225	6.08693008541183	5.60111792281525	6.1560263563306	4.3258564686552	4.11040717257858
DPEP1	1800	2.20439665466513	3.59624948756068	2.20439665466513	3.3601629058611	2.20439665466513	2.84661518011193
BID	637	4.76926518845835	5.81577978561091	6.20559196839416	5.79774564614323	5.07473155840939	4.85345313425425
MATR3	9782	6.41131833798564	5.84533587391493	5.3247203677589	5.5295632062838	5.91685129535915	5.52021582135488
XYLT2	64132	5.15546802286127	5.32042215366359	5.3990606424167	5.19828022818515	5.61763580094565	6.13327119327756
RGPD5	84220	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513	3.13445734268975	2.20439665466513
NUDCD3	23386	5.31459279147373	4.81521983748553	4.65036661687313	4.67487247627882	5.07473155840939	4.3390039518872
CHDH	55349	2.20439665466513	2.92026136519029	2.88546166182359	3.03227131852234	3.27247250464334	2.84661518011193
GLT8D1	55830	6.84113826638531	6.31474804887484	6.20559196839416	6.33454783228728	6.506759835768	6.4268250902401
ATP2C1	27032	7.28965356415258	7.86927592277628	7.43769983270598	7.19308502124709	7.50981454426906	8.00582317939871
SRCIN1	80725	3.05210379871314	3.74704194778429	3.3635857343891	2.20439665466513	2.96805980835339	3.45950805503529
IGF1	3479	3.51823093553456	3.59624948756068	3.3635857343891	3.80032984434565	3.13445734268975	2.20439665466513
SLC38A5	92745	5.284180898365	4.3018041566118	5.11955773078313	3.60269483174414	5.07473155840939	3.10543261539053
MAGIX	79917	3.23553357106303	2.92026136519029	2.20439665466513	3.03227131852234	2.20439665466513	2.84661518011193
RALBP1	10928	3.05210379871314	3.20690805475602	2.88546166182359	3.60269483174414	2.96805980835339	3.29947951962511
RUFY3	22902	5.56225017126452	5.81577978561091	5.63215686053515	5.62470307807688	5.18552743007647	6.09441730467529
CNTN1	1272	3.83595925662444	3.20690805475602	2.20439665466513	2.20439665466513	2.20439665466513	2.20439665466513
SLC11A1	6556	4.76926518845835	6.79377174291908	4.93045196190427	5.06782389947349	5.74854860740087	3.10543261539053
WWTR1	25937	5.22130393488098	5.36217751327654	5.0282274096394	5.31759255626309	5.57790045085245	5.42887210753783
AGPS	8540	6.71164635356828	7.33960857495671	6.86799088547957	7.01294620645607	7.77666115439219	7.02994011126749
CXorf56	63932	2.8080630133522	2.20439665466513	2.20439665466513	3.03227131852234	2.20439665466513	2.84661518011193
TTC27	55622	5.58726751143169	5.98456645712755	6.12100521272884	4.92383076462322	5.88474417207043	5.92748696808614
ZNF582	147948	2.8080630133522	2.20439665466513	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
VSIG2	23584	2.20439665466513	3.20690805475602	2.20439665466513	3.03227131852234	2.74750173979235	2.20439665466513
PHLDB1	23187	8.20005104193751	7.81091781027181	7.81164316287976	8.03240800441039	8.56453285149861	7.99535931139198
MARCO	8685	4.85565258638808	7.77320659954497	6.76052638259899	7.08108791485885	6.52763170254771	3.71988016611992
CYP24A1	1591	2.20439665466513	2.20439665466513	2.20439665466513	3.3601629058611	3.13445734268975	3.29947951962511
PRDM11	56981	2.8080630133522	2.20439665466513	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
SNAI2	6591	2.20439665466513	2.92026136519029	3.15902538125815	2.20439665466513	3.49874688560142	3.29947951962511
CD74	972	10.7588187657177	10.7798287308008	10.0537231860132	11.5734580543799	9.91613083579813	8.90660676460192
HGF	3082	4.007621593684	4.38846350842153	3.92018308953016	4.99769947913833	4.10751173597147	3.83020558594204
ZRANB1	54764	5.08637084531803	4.93207164235646	4.98020394627829	4.84577531680042	4.75135625847034	5.22622435265562
NCDN	23154	4.62843811997225	3.59624948756068	4.71118179674233	4.36931867120386	4.88995052000503	4.26724651859658
GPR124	25960	6.77784981079439	7.18728342272914	6.86799088547957	6.68082360807074	7.84877672243682	7.59203679667567
ZFP64	55734	3.23553357106303	2.92026136519029	3.92018308953016	2.20439665466513	4.37510711830511	2.84661518011193
MNAT1	4331	4.5256485939248	4.46974039200569	4.71118179674233	4.36931867120386	4.67638838209482	5.18940921236287
RUNX3	864	4.15810203211784	2.92026136519029	2.88546166182359	3.80032984434565	3.6839239310241	3.93099723770223
MRE11A	4361	5.6597737706608	6.13548760464533	6.32378100558393	5.83790475916426	6.00905173440343	6.7597879871226
PLEKHB1	58473	5.34436010109702	4.93207164235646	5.286021906392	4.67487247627882	4.37510711830511	4.75490080082751
SERPINB1	1992	6.45247949320098	6.41636929211376	6.22597994628508	6.36225264312239	5.91685129535915	5.49041958152083
SLC7A9	11136	2.20439665466513	2.92026136519029	2.88546166182359	2.20439665466513	2.20439665466513	2.20439665466513
SPAST	6683	4.93691847258086	5.32042215366359	4.21217335548438	4.58059068075987	5.15864293888478	4.53329991914593
OSBPL5	114879	6.23372912677588	6.20536658036301	6.0767588726482	6.84669351568082	6.09565828805799	6.07458709759918
AQR	9716	6.26489819712699	6.06201851461783	5.69226837390156	6.0576545768845	6.84266979108827	6.26150775070668
CPS1	1373	5.05049130475146	4.93207164235646	4.51981256494868	4.84577531680042	5.76630312432355	7.0401663096095
FHL1	2273	3.51823093553456	4.20891570601749	4.51981256494868	4.24937210646663	4.3258564686552	3.59756164266865
RTFDC1	51507	7.33429235595844	7.14062891269005	7.22190988655873	7.42044423921366	7.46731509466368	7.0401663096095
NLRP2	55655	2.8080630133522	3.42072466449342	2.20439665466513	2.20439665466513	2.74750173979235	2.20439665466513
SLC45A4	57210	3.38715415283304	3.74704194778429	3.15902538125815	3.3601629058611	3.76599211788116	3.45950805503529
RNF10	9921	7.75120227630862	8.0754294240434	7.81834935440721	7.897310302604	7.69615411758803	8.09182722045459
ZNF839	55778	4.89688572591109	3.99977108730234	4.29616787642075	4.58059068075987	4.37510711830511	4.70281611087749
ZDHHC6	64429	6.01267973135682	6.01085328085454	6.00770977159793	5.83790475916426	5.67522558317826	5.85948461183754
GRAMD1B	57476	3.05210379871314	2.92026136519029	2.88546166182359	3.3601629058611	2.96805980835339	2.20439665466513
RNH1	6050	7.99302386193278	8.63781919012285	8.66062846516572	8.88867576111633	7.84047742148624	7.46124169130458
NDUFS1	4719	7.28965356415258	7.04252306868444	7.15986295597587	7.09763092690668	7.22095404172253	7.41486467577541
RB1CC1	9821	5.68314161230581	5.75475994938179	5.91012134890603	5.57793200611625	5.83518504010848	5.33119808663054
ERP44	23071	6.55679780136188	7.16414514118192	7.13857186466473	6.54250841658645	6.59838247715158	6.0544778819978
ALAS1	211	6.01267973135682	5.36217751327654	6.00770977159793	5.62470307807688	6.00905173440343	5.85948461183754
BIRC3	330	4.08513567188356	2.20439665466513	4.12224844642155	4.1170291283317	3.76599211788116	3.93099723770223
AKAP11	11215	4.41425214460053	4.10871389215343	4.12224844642155	3.60269483174414	4.4225689852743	4.53329991914593
GLRX2	51022	5.22130393488098	4.38846350842153	5.24622565886342	4.92383076462322	4.98542551217554	5.26209586377091
SNAPC1	6617	4.67702660741087	3.88014039241458	4.21217335548438	4.24937210646663	4.3258564686552	4.47165982153178
DERA	51071	6.42517037081758	5.51782364664395	5.53692198292888	5.42755789965926	6.06736868801564	5.22622435265562
STRAP	11171	5.22130393488098	4.93207164235646	5.11955773078313	3.60269483174414	5.23779304839884	4.98916121612808
ABCC2	1244	6.32527269965215	5.0906562124717	4.12224844642155	6.1560263563306	5.49491837933529	6.98829275474056
DEF6	50619	4.72392919687724	5.62424884251666	4.76938601722193	5.47948135335565	4.5555007898251	4.26724651859658
PLEKHO1	51177	4.85565258638808	6.2719924954	6.34256491603352	6.09120285166963	5.36051762694468	5.45998131031965
GCLM	2730	3.73973916802447	4.38846350842153	3.3635857343891	3.60269483174414	4.16571169236674	3.10543261539053
UBR2	23304	7.06965104069232	7.65376501862787	7.18084376581605	7.57013401364006	7.25259043889365	7.88064377797937
EHD2	30846	2.8080630133522	3.88014039241458	4.12224844642155	3.03227131852234	3.27247250464334	2.84661518011193
DEPDC1	55635	2.20439665466513	2.92026136519029	2.88546166182359	2.20439665466513	2.74750173979235	2.20439665466513
CCDC28A	25901	4.89688572591109	5.1871393251837	4.58667876934559	4.99769947913833	4.63728732595682	4.85345313425425
RRAGD	58528	4.5256485939248	5.27738755140152	4.37503265632348	5.13457782356028	4.046468860313	4.3390039518872
HSF2	3298	3.92486093503743	3.42072466449342	3.3635857343891	3.96901012906246	3.39216893954894	3.83020558594204
PHF20	51230	4.5256485939248	4.61872500904055	3.80485336382535	3.3601629058611	4.51265266018137	4.85345313425425
HSD17B6	8630	2.20439665466513	2.92026136519029	2.88546166182359	3.03227131852234	2.74750173979235	2.20439665466513
NR1H3	10062	6.11896083016317	8.13610035590704	6.22597994628508	7.50964154086069	6.31590193046948	5.49041958152083
TYMP	1890	7.61315284656298	8.12416868141346	7.94017519262273	7.83951507099145	7.51503990373499	6.0544778819978
